from, to, dqf, range, status, distance
2, 3, 83, 203, 16, 186
2, 3, 82, 257, 16, 186
2, 3, 72, 146, 16, 186
2, 3, 78, 253, 16, 186
2, 3, 71, 148, 16, 186
2, 3, 77, 164, 16, 186
2, 3, 92, 287, 16, 186
2, 3, 69, 161, 16, 186
2, 3, 80, 207, 16, 186
2, 3, 88, 251, 16, 186
2, 3, 80, 318, 16, 186
2, 3, 83, 254, 16, 186
2, 3, 84, 238, 16, 186
2, 3, 90, 342, 16, 186
2, 3, 73, 248, 16, 186
2, 3, 78, 172, 16, 186
2, 3, 78, 172, 16, 186
2, 3, 0, 65535, 24, 186
2, 3, 91, 278, 16, 186
2, 3, 74, 207, 16, 186
2, 3, 90, 311, 16, 186
2, 3, 84, 280, 16, 186
2, 3, 73, 273, 16, 186
2, 3, 86, 211, 16, 186
2, 3, 74, 138, 16, 186
2, 3, 79, 179, 16, 186
2, 3, 81, 190, 16, 186
2, 3, 94, 312, 16, 186
2, 3, 81, 223, 16, 186
2, 3, 74, 222, 16, 186
2, 3, 86, 264, 16, 186
2, 3, 76, 162, 16, 186
2, 3, 90, 324, 16, 186
2, 3, 95, 295, 16, 186
2, 3, 91, 265, 16, 186
2, 3, 79, 232, 16, 186
2, 3, 0, 65535, 233, 186
2, 3, 74, 153, 16, 186
2, 3, 83, 223, 16, 186
2, 3, 98, 267, 16, 186
2, 3, 89, 234, 16, 186
2, 3, 94, 285, 16, 186
2, 3, 0, 65535, 24, 186
2, 3, 89, 294, 16, 186
2, 3, 88, 259, 16, 186
2, 3, 74, 143, 16, 186
2, 3, 96, 294, 16, 186
2, 3, 77, 148, 16, 186
2, 3, 77, 148, 16, 186
2, 3, 0, 65535, 24, 186
2, 3, 97, 303, 16, 186
2, 3, 76, 143, 16, 186
2, 3, 76, 143, 16, 186
2, 3, 0, 65535, 24, 186
2, 3, 88, 338, 16, 186
2, 3, 87, 259, 16, 186
2, 3, 87, 227, 16, 186
2, 3, 87, 271, 16, 186
2, 3, 85, 233, 16, 186
2, 3, 85, 233, 16, 186
2, 3, 0, 65535, 24, 186
2, 3, 92, 303, 16, 186
2, 3, 85, 291, 16, 186
2, 3, 87, 271, 16, 186
2, 3, 79, 194, 16, 186
2, 3, 78, 180, 16, 186
2, 3, 80, 226, 16, 186
2, 3, 94, 264, 16, 186
2, 3, 97, 306, 16, 186
2, 3, 86, 266, 16, 186
2, 3, 96, 280, 16, 186
2, 3, 69, 166, 16, 186
2, 3, 72, 226, 16, 186
2, 3, 81, 188, 16, 186
2, 3, 75, 161, 16, 186
2, 3, 82, 238, 16, 186
2, 3, 79, 253, 16, 186
2, 3, 69, 146, 16, 186
2, 3, 82, 236, 16, 186
2, 3, 88, 234, 16, 186
2, 3, 76, 220, 16, 186
2, 3, 74, 161, 16, 186
2, 3, 75, 174, 16, 186
2, 3, 73, 163, 16, 186
2, 3, 78, 199, 16, 186
2, 3, 69, 151, 16, 186
2, 3, 72, 209, 16, 186
2, 3, 78, 230, 16, 186
2, 3, 80, 286, 16, 186
2, 3, 79, 159, 16, 186
2, 3, 83, 220, 16, 186
2, 3, 79, 186, 16, 186
2, 3, 81, 240, 16, 186
2, 3, 80, 222, 16, 186
2, 3, 88, 267, 16, 186
2, 3, 81, 233, 16, 186
2, 3, 77, 265, 16, 186
2, 3, 71, 191, 16, 186
2, 3, 75, 237, 16, 186
2, 3, 75, 222, 16, 186
2, 3, 86, 256, 16, 186
2, 3, 71, 207, 16, 186
2, 3, 80, 237, 16, 186
2, 3, 74, 255, 16, 186
2, 3, 80, 208, 16, 186
2, 3, 91, 267, 16, 186
2, 3, 91, 267, 16, 186
2, 3, 0, 65535, 24, 186
2, 3, 72, 163, 16, 186
2, 3, 87, 264, 16, 186
2, 3, 74, 217, 16, 186
2, 3, 87, 287, 16, 186
2, 3, 83, 226, 16, 186
2, 3, 76, 234, 16, 186
2, 3, 77, 141, 16, 186
2, 3, 72, 230, 16, 186
2, 3, 88, 251, 16, 186
2, 3, 76, 155, 16, 186
2, 3, 72, 163, 16, 186
2, 3, 78, 225, 16, 186
2, 3, 80, 211, 16, 186
2, 3, 83, 261, 16, 186
2, 3, 73, 157, 16, 186
2, 3, 83, 227, 16, 186
2, 3, 81, 185, 16, 186
2, 3, 83, 213, 16, 186
2, 3, 90, 275, 16, 186
2, 3, 88, 239, 16, 186
2, 3, 70, 181, 16, 186
2, 3, 80, 220, 16, 186
2, 3, 74, 209, 16, 186
2, 3, 78, 208, 16, 186
2, 3, 77, 198, 16, 186
2, 3, 76, 188, 16, 186
2, 3, 82, 243, 16, 186
2, 3, 80, 196, 16, 186
2, 3, 73, 235, 16, 186
2, 3, 77, 180, 16, 186
2, 3, 86, 252, 16, 186
2, 3, 95, 287, 16, 186
2, 3, 83, 224, 16, 186
2, 3, 83, 252, 16, 186
2, 3, 76, 173, 16, 186
2, 3, 76, 213, 16, 186
2, 3, 77, 175, 16, 186
2, 3, 73, 206, 16, 186
2, 3, 77, 180, 16, 186
2, 3, 76, 236, 16, 186
2, 3, 81, 241, 16, 186
2, 3, 75, 183, 16, 186
2, 3, 80, 187, 16, 186
2, 3, 82, 250, 16, 186
2, 3, 78, 253, 16, 186
2, 3, 79, 158, 16, 186
2, 3, 79, 158, 16, 186
2, 3, 0, 65535, 24, 186
2, 3, 75, 156, 16, 186
2, 3, 87, 252, 16, 186
2, 3, 79, 205, 16, 186
2, 3, 88, 259, 16, 186
2, 3, 84, 259, 16, 186
2, 3, 87, 241, 16, 186
2, 3, 82, 236, 16, 186
2, 3, 81, 190, 16, 186
2, 3, 74, 185, 16, 186
2, 3, 83, 228, 16, 186
2, 3, 83, 242, 16, 186
2, 3, 87, 188, 16, 186
2, 3, 92, 280, 16, 186
2, 3, 87, 241, 16, 186
2, 3, 69, 156, 16, 186
2, 3, 87, 260, 16, 186
2, 3, 0, 65535, 233, 186
2, 3, 85, 263, 16, 186
2, 3, 75, 295, 16, 186
2, 3, 73, 235, 16, 186
2, 3, 82, 289, 16, 186
2, 3, 90, 270, 16, 186
2, 3, 73, 166, 16, 186
2, 3, 87, 247, 16, 186
2, 3, 92, 227, 16, 186
2, 3, 88, 257, 16, 186
2, 3, 86, 250, 16, 186
2, 3, 84, 241, 16, 186
2, 3, 92, 277, 16, 186
2, 3, 89, 306, 16, 186
2, 3, 74, 280, 16, 186
2, 3, 83, 312, 16, 186
2, 3, 75, 237, 16, 186
2, 3, 75, 237, 16, 186
2, 3, 0, 65535, 24, 186
2, 3, 83, 231, 16, 186
2, 3, 77, 225, 16, 186
2, 3, 87, 251, 16, 186
2, 3, 0, 65535, 233, 186
2, 3, 0, 65535, 24, 186
2, 3, 91, 264, 16, 186
2, 3, 84, 295, 16, 186
2, 3, 89, 272, 16, 186
2, 3, 84, 294, 16, 186
2, 3, 76, 222, 16, 186
2, 3, 77, 212, 16, 186
2, 3, 82, 233, 16, 186
2, 3, 81, 187, 16, 186
2, 3, 93, 290, 16, 186
2, 3, 87, 247, 16, 186
2, 3, 86, 291, 16, 186
2, 3, 79, 260, 16, 186
2, 3, 83, 261, 16, 186
2, 3, 90, 272, 16, 186
2, 3, 89, 341, 16, 186
2, 3, 76, 286, 16, 186
