from, to, dqf, range, status, distance
2, 1, 87, 81, 16, 170
2, 1, 75, 252, 16, 170
2, 1, 84, 200, 16, 170
2, 1, 88, 174, 16, 170
2, 1, 80, 174, 16, 170
2, 1, 100, 198, 16, 170
2, 1, 100, 235, 16, 170
2, 1, 100, 231, 16, 170
2, 1, 85, 209, 16, 170
2, 1, 86, 208, 16, 170
2, 1, 89, 206, 16, 170
2, 1, 100, 265, 16, 170
2, 1, 96, 211, 16, 170
2, 1, 64, 179, 16, 170
2, 1, 63, 190, 16, 170
2, 1, 64, 175, 16, 170
2, 1, 84, 195, 16, 170
2, 1, 100, 212, 16, 170
2, 1, 84, 180, 16, 170
2, 1, 100, 205, 16, 170
2, 1, 100, 209, 16, 170
2, 1, 75, 170, 16, 170
2, 1, 100, 215, 16, 170
2, 1, 81, 201, 16, 170
2, 1, 88, 195, 16, 170
2, 1, 65, 300, 16, 170
2, 1, 85, 302, 16, 170
2, 1, 61, 187, 16, 170
2, 1, 54, 199, 16, 170
2, 1, 75, 488, 16, 170
2, 1, 66, 209, 16, 170
2, 1, 85, 432, 16, 170
2, 1, 92, 218, 16, 170
2, 1, 61, 167, 16, 170
2, 1, 81, 167, 16, 170
2, 1, 100, 214, 16, 170
2, 1, 88, 186, 16, 170
2, 1, 94, 201, 16, 170
2, 1, 93, 203, 16, 170
2, 1, 84, 155, 16, 170
2, 1, 94, 183, 16, 170
2, 1, 74, 172, 16, 170
2, 1, 80, 164, 16, 170
2, 1, 82, 160, 16, 170
2, 1, 89, 173, 16, 170
2, 1, 96, 191, 16, 170
2, 1, 75, 221, 16, 170
2, 1, 93, 217, 16, 170
2, 1, 74, 212, 16, 170
2, 1, 75, 204, 16, 170
2, 1, 75, 109, 16, 170
2, 1, 90, 140, 16, 170
2, 1, 71, 120, 16, 170
2, 1, 73, 87, 16, 170
2, 1, 0, 65535, 233, 170
2, 1, 0, 65535, 24, 170
2, 1, 100, 196, 16, 170
2, 1, 100, 255, 16, 170
2, 1, 64, 139, 16, 170
2, 1, 62, 142, 16, 170
2, 1, 79, 92, 16, 170
2, 1, 88, 127, 16, 170
2, 1, 76, 113, 16, 170
2, 1, 98, 134, 16, 170
2, 1, 71, 144, 16, 170
2, 1, 68, 124, 16, 170
2, 1, 91, 121, 16, 170
2, 1, 70, 136, 16, 170
2, 1, 97, 155, 16, 170
2, 1, 95, 138, 16, 170
2, 1, 96, 157, 16, 170
2, 1, 88, 134, 16, 170
2, 1, 100, 157, 16, 170
2, 1, 91, 115, 16, 170
2, 1, 93, 119, 16, 170
2, 1, 100, 164, 16, 170
2, 1, 84, 118, 16, 170
2, 1, 85, 124, 16, 170
2, 1, 78, 108, 16, 170
2, 1, 98, 144, 16, 170
2, 1, 70, 120, 16, 170
2, 1, 71, 99, 16, 170
2, 1, 78, 130, 16, 170
2, 1, 82, 134, 16, 170
2, 1, 77, 132, 16, 170
2, 1, 90, 173, 16, 170
2, 1, 74, 112, 16, 170
2, 1, 88, 135, 16, 170
2, 1, 80, 140, 16, 170
2, 1, 0, 65535, 233, 170
2, 1, 0, 65407, 24, 170
2, 1, 92, 102, 16, 170
2, 1, 0, 65535, 233, 170
2, 1, 0, 65535, 24, 170
2, 1, 89, 120, 16, 170
2, 1, 90, 148, 16, 170
2, 1, 100, 203, 16, 170
2, 1, 87, 128, 16, 170
2, 1, 77, 143, 16, 170
2, 1, 74, 160, 16, 170
2, 1, 91, 186, 16, 170
2, 1, 0, 430, 16, 170
2, 1, 85, 265, 16, 170
2, 1, 0, 563, 16, 170
2, 1, 90, 139, 16, 170
2, 1, 70, 527, 16, 170
2, 1, 89, 170, 16, 170
2, 1, 81, 117, 16, 170
2, 1, 95, 280, 16, 170
2, 1, 78, 126, 16, 170
2, 1, 71, 164, 16, 170
