from, to, dqf, range, status, distance
2, 3, 0, 325, 16, 50
2, 3, 86, 48, 16, 50
2, 3, 0, 22, 16, 50
2, 3, 100, 45, 16, 50
2, 3, 100, 25, 16, 50
2, 3, 100, 25, 16, 50
2, 3, 80, 59, 16, 50
2, 3, 0, 28, 16, 50
2, 3, 96, 71, 16, 50
2, 3, 94, 65, 16, 50
2, 3, 73, 38, 16, 50
2, 3, 70, 36, 16, 50
2, 3, 0, 309, 16, 50
2, 3, 0, 329, 16, 50
2, 3, 80, 50, 16, 50
2, 3, 100, 36, 16, 50
2, 3, 79, 41, 16, 50
2, 3, 94, 78, 16, 50
2, 3, 87, 37, 16, 50
2, 3, 79, 30, 16, 50
2, 3, 90, 53, 16, 50
2, 3, 0, 514, 16, 50
2, 3, 100, 31, 16, 50
2, 3, 80, 44, 16, 50
2, 3, 0, 47, 16, 50
2, 3, 100, 45, 16, 50
2, 3, 75, 49, 16, 50
2, 3, 92, 53, 16, 50
2, 3, 98, 51, 16, 50
2, 3, 0, 299, 16, 50
2, 3, 92, 71, 16, 50
2, 3, 0, 43, 16, 50
2, 3, 100, 36, 16, 50
2, 3, 100, 42, 16, 50
2, 3, 0, 322, 16, 50
2, 3, 77, 44, 16, 50
2, 3, 89, 59, 16, 50
2, 3, 92, 53, 16, 50
2, 3, 80, 42, 16, 50
2, 3, 100, 31, 16, 50
2, 3, 95, 51, 16, 50
2, 3, 91, 48, 16, 50
2, 3, 81, 48, 16, 50
2, 3, 91, 47, 16, 50
2, 3, 66, 30, 16, 50
2, 3, 69, 30, 16, 50
2, 3, 95, 54, 16, 50
2, 3, 100, 34, 16, 50
2, 3, 83, 51, 16, 50
2, 3, 86, 59, 16, 50
2, 3, 98, 64, 16, 50
2, 3, 88, 44, 16, 50
2, 3, 0, 49, 16, 50
2, 3, 0, 332, 16, 50
2, 3, 83, 37, 16, 50
2, 3, 87, 50, 16, 50
2, 3, 84, 34, 16, 50
2, 3, 0, 25, 16, 50
2, 3, 75, 36, 16, 50
2, 3, 100, 17, 16, 50
2, 3, 100, 39, 16, 50
2, 3, 100, 28, 16, 50
2, 3, 0, 38, 16, 50
2, 3, 90, 53, 16, 50
2, 3, 100, 31, 16, 50
2, 3, 100, 36, 16, 50
2, 3, 0, 32, 16, 50
2, 3, 0, 47, 16, 50
2, 3, 100, 28, 16, 50
2, 3, 91, 47, 16, 50
2, 3, 0, 250, 16, 50
2, 3, 72, 35, 16, 50
2, 3, 93, 38, 16, 50
2, 3, 100, 34, 16, 50
2, 3, 86, 61, 16, 50
2, 3, 0, 36, 16, 50
2, 3, 77, 41, 16, 50
2, 3, 100, 14, 16, 50
2, 3, 100, 28, 16, 50
2, 3, 0, 271, 16, 50
2, 3, 83, 44, 16, 50
2, 3, 100, 31, 16, 50
2, 3, 100, 31, 16, 50
2, 3, 92, 68, 16, 50
2, 3, 88, 50, 16, 50
2, 3, 84, 30, 16, 50
2, 3, 95, 65, 16, 50
2, 3, 100, 22, 16, 50
2, 3, 95, 60, 16, 50
2, 3, 100, 48, 16, 50
2, 3, 100, 28, 16, 50
2, 3, 71, 30, 16, 50
2, 3, 0, 21, 16, 50
2, 3, 0, 294, 16, 50
2, 3, 75, 41, 16, 50
2, 3, 100, 36, 16, 50
2, 3, 89, 34, 16, 50
2, 3, 71, 30, 16, 50
2, 3, 60, 16, 16, 50
2, 3, 0, 311, 16, 50
2, 3, 68, 36, 16, 50
2, 3, 95, 56, 16, 50
2, 3, 0, 791, 16, 50
2, 3, 100, 54, 16, 50
2, 3, 100, 27, 16, 50
2, 3, 98, 56, 16, 50
2, 3, 100, 31, 16, 50
2, 3, 96, 33, 16, 50
2, 3, 100, 39, 16, 50
2, 3, 100, 50, 16, 50
2, 3, 0, 30, 16, 50
2, 3, 100, 1147, 16, 50
2, 3, 0, 788, 16, 50
2, 3, 0, 445, 16, 50
2, 3, 100, 36, 16, 50
2, 3, 100, 21, 16, 50
2, 3, 100, 36, 16, 50
2, 3, 100, 31, 16, 50
2, 3, 100, 25, 16, 50
2, 3, 73, 38, 16, 50
2, 3, 97, 44, 16, 50
2, 3, 0, 41, 16, 50
2, 3, 90, 56, 16, 50
2, 3, 97, 37, 16, 50
2, 3, 86, 55, 16, 50
2, 3, 100, 22, 16, 50
2, 3, 96, 31, 16, 50
2, 3, 100, 25, 16, 50
2, 3, 77, 47, 16, 50
2, 3, 0, 317, 16, 50
2, 3, 72, 47, 16, 50
2, 3, 0, 580, 16, 50
2, 3, 93, 56, 16, 50
2, 3, 100, 34, 16, 50
2, 3, 0, 324, 16, 50
2, 3, 100, 36, 16, 50
2, 3, 90, 62, 16, 50
2, 3, 100, 36, 16, 50
2, 3, 100, 72, 16, 50
2, 3, 95, 55, 16, 50
2, 3, 0, 309, 16, 50
2, 3, 75, 59, 16, 50
2, 3, 100, 16, 16, 50
2, 3, 96, 68, 16, 50
2, 3, 100, 42, 16, 50
2, 3, 98, 62, 16, 50
2, 3, 85, 62, 16, 50
2, 3, 0, 306, 16, 50
2, 3, 86, 47, 16, 50
2, 3, 100, 61, 16, 50
2, 3, 100, 36, 16, 50
2, 3, 98, 61, 16, 50
2, 3, 100, 36, 16, 50
2, 3, 96, 70, 16, 50
2, 3, 0, 32, 16, 50
2, 3, 91, 60, 16, 50
2, 3, 90, 42, 16, 50
2, 3, 100, 39, 16, 50
2, 3, 100, 28, 16, 50
2, 3, 0, 251, 16, 50
2, 3, 100, 44, 16, 50
2, 3, 90, 66, 16, 50
2, 3, 83, 44, 16, 50
2, 3, 100, 42, 16, 50
2, 3, 100, 22, 16, 50
2, 3, 100, 36, 16, 50
2, 3, 93, 59, 16, 50
2, 3, 97, 70, 16, 50
2, 3, 100, 31, 16, 50
2, 3, 98, 56, 16, 50
2, 3, 69, 41, 16, 50
2, 3, 0, 313, 16, 50
2, 3, 0, 47, 16, 50
2, 3, 93, 38, 16, 50
2, 3, 0, 288, 16, 50
2, 3, 73, 38, 16, 50
2, 3, 77, 52, 16, 50
2, 3, 97, 50, 16, 50
2, 3, 68, 44, 16, 50
2, 3, 100, 36, 16, 50
2, 3, 95, 56, 16, 50
2, 3, 90, 56, 16, 50
2, 3, 95, 62, 16, 50
2, 3, 87, 50, 16, 50
2, 3, 0, 34, 16, 50
2, 3, 60, 25, 16, 50
2, 3, 94, 74, 16, 50
2, 3, 96, 59, 16, 50
2, 3, 0, 35, 16, 50
2, 3, 62, 19, 16, 50
2, 3, 96, 59, 16, 50
2, 3, 94, 68, 16, 50
2, 3, 62, 33, 16, 50
2, 3, 94, 59, 16, 50
2, 3, 81, 56, 16, 50
2, 3, 82, 16, 16, 50
2, 3, 100, 28, 16, 50
2, 3, 72, 35, 16, 50
2, 3, 90, 56, 16, 50
2, 3, 95, 53, 16, 50
2, 3, 100, 46, 16, 50
2, 3, 94, 36, 16, 50
2, 3, 100, 37, 16, 50
2, 3, 100, 75, 16, 50
2, 3, 77, 47, 16, 50
2, 3, 61, 27, 16, 50
2, 3, 100, 32, 16, 50
2, 3, 0, 322, 16, 50
2, 3, 78, 45, 16, 50
2, 3, 94, 62, 16, 50
2, 3, 0, 35, 16, 50
2, 3, 64, 30, 16, 50
2, 3, 100, 37, 16, 50
2, 3, 75, 45, 16, 50
2, 3, 0, 838, 16, 50
2, 3, 0, 32, 16, 50
2, 3, 0, 24, 16, 50
2, 3, 88, 53, 16, 50
2, 3, 0, 328, 16, 50
2, 3, 71, 30, 16, 50
2, 3, 84, 68, 16, 50
2, 3, 100, 66, 16, 50
2, 3, 84, 59, 16, 50
2, 3, 100, 36, 16, 50
2, 3, 88, 53, 16, 50
2, 3, 55, 27, 16, 50
2, 3, 0, 288, 16, 50
2, 3, 87, 50, 16, 50
2, 3, 96, 59, 16, 50
2, 3, 85, 44, 16, 50
2, 3, 100, 25, 16, 50
2, 3, 84, 41, 16, 50
2, 3, 87, 59, 16, 50
2, 3, 95, 50, 16, 50
2, 3, 100, 28, 16, 50
2, 3, 75, 53, 16, 50
2, 3, 96, 61, 16, 50
2, 3, 0, 320, 16, 50
2, 3, 70, 37, 16, 50
2, 3, 97, 72, 16, 50
2, 3, 100, 37, 16, 50
2, 3, 0, 842, 16, 50
2, 3, 89, 59, 16, 50
2, 3, 0, 309, 16, 50
2, 3, 100, 36, 16, 50
2, 3, 100, 46, 16, 50
2, 3, 100, 28, 16, 50
2, 3, 0, 330, 16, 50
2, 3, 0, 39, 16, 50
2, 3, 100, 69, 16, 50
2, 3, 83, 36, 16, 50
