from, to, dqf, range, status, distance
2, 3, 95, 44, 16, 40
2, 3, 89, 53, 16, 40
2, 3, 87, 54, 16, 40
2, 3, 69, 36, 16, 40
2, 3, 89, 57, 16, 40
2, 3, 89, 47, 16, 40
2, 3, 94, 39, 16, 40
2, 3, 0, 336, 16, 40
2, 3, 93, 59, 16, 40
2, 3, 78, 40, 16, 40
2, 3, 85, 54, 16, 40
2, 3, 0, 342, 16, 40
2, 3, 77, 40, 16, 40
2, 3, 80, 51, 16, 40
2, 3, 91, 73, 16, 40
2, 3, 74, 57, 16, 40
2, 3, 80, 43, 16, 40
2, 3, 0, 328, 16, 40
2, 3, 88, 44, 16, 40
2, 3, 66, 23, 16, 40
2, 3, 89, 52, 16, 40
2, 3, 92, 47, 16, 40
2, 3, 83, 49, 16, 40
2, 3, 92, 61, 16, 40
2, 3, 89, 58, 16, 40
2, 3, 75, 50, 16, 40
2, 3, 84, 57, 16, 40
2, 3, 80, 47, 16, 40
2, 3, 85, 45, 16, 40
2, 3, 98, 75, 16, 40
2, 3, 85, 54, 16, 40
2, 3, 90, 57, 16, 40
2, 3, 89, 39, 16, 40
2, 3, 89, 56, 16, 40
2, 3, 81, 46, 16, 40
2, 3, 83, 53, 16, 40
2, 3, 79, 34, 16, 40
2, 3, 83, 48, 16, 40
2, 3, 82, 41, 16, 40
2, 3, 79, 46, 16, 40
2, 3, 85, 60, 16, 40
2, 3, 85, 44, 16, 40
2, 3, 94, 56, 16, 40
2, 3, 84, 49, 16, 40
2, 3, 84, 50, 16, 40
2, 3, 69, 43, 16, 40
2, 3, 76, 42, 16, 40
2, 3, 61, 32, 16, 40
2, 3, 97, 38, 16, 40
2, 3, 79, 45, 16, 40
2, 3, 78, 42, 16, 40
2, 3, 73, 41, 16, 40
2, 3, 90, 60, 16, 40
2, 3, 77, 42, 16, 40
2, 3, 91, 50, 16, 40
2, 3, 93, 72, 16, 40
2, 3, 0, 339, 16, 40
2, 3, 82, 49, 16, 40
2, 3, 94, 67, 16, 40
2, 3, 81, 52, 16, 40
2, 3, 85, 47, 16, 40
2, 3, 86, 56, 16, 40
2, 3, 82, 55, 16, 40
2, 3, 98, 62, 16, 40
2, 3, 96, 62, 16, 40
2, 3, 72, 49, 16, 40
2, 3, 85, 43, 16, 40
2, 3, 79, 39, 16, 40
2, 3, 90, 61, 16, 40
2, 3, 77, 45, 16, 40
2, 3, 80, 48, 16, 40
2, 3, 81, 55, 16, 40
2, 3, 0, 594, 16, 40
2, 3, 88, 58, 16, 40
2, 3, 91, 60, 16, 40
2, 3, 82, 45, 16, 40
2, 3, 94, 69, 16, 40
2, 3, 82, 44, 16, 40
2, 3, 83, 56, 16, 40
2, 3, 99, 62, 16, 40
2, 3, 88, 58, 16, 40
2, 3, 100, 31, 16, 40
2, 3, 92, 61, 16, 40
2, 3, 80, 52, 16, 40
2, 3, 83, 54, 16, 40
2, 3, 80, 49, 16, 40
2, 3, 92, 76, 16, 40
2, 3, 81, 39, 16, 40
2, 3, 84, 41, 16, 40
2, 3, 97, 46, 16, 40
2, 3, 61, 29, 16, 40
2, 3, 81, 51, 16, 40
2, 3, 87, 64, 16, 40
2, 3, 73, 32, 16, 40
2, 3, 89, 38, 16, 40
2, 3, 100, 36, 16, 40
2, 3, 79, 47, 16, 40
2, 3, 0, 581, 16, 40
2, 3, 100, 34, 16, 40
2, 3, 80, 37, 16, 40
2, 3, 92, 65, 16, 40
2, 3, 89, 62, 16, 40
2, 3, 78, 43, 16, 40
2, 3, 68, 43, 16, 40
2, 3, 60, 34, 16, 40
2, 3, 86, 40, 16, 40
2, 3, 59, 38, 16, 40
2, 3, 68, 32, 16, 40
2, 3, 74, 47, 16, 40
2, 3, 89, 61, 16, 40
2, 3, 96, 59, 16, 40
2, 3, 75, 36, 16, 40
2, 3, 81, 42, 16, 40
2, 3, 0, 327, 16, 40
2, 3, 75, 39, 16, 40
2, 3, 76, 47, 16, 40
2, 3, 72, 36, 16, 40
2, 3, 100, 31, 16, 40
2, 3, 53, 32, 16, 40
2, 3, 81, 50, 16, 40
2, 3, 76, 46, 16, 40
2, 3, 74, 38, 16, 40
2, 3, 86, 55, 16, 40
2, 3, 85, 58, 16, 40
2, 3, 62, 35, 16, 40
2, 3, 86, 53, 16, 40
2, 3, 79, 40, 16, 40
2, 3, 88, 52, 16, 40
2, 3, 87, 48, 16, 40
2, 3, 77, 40, 16, 40
2, 3, 86, 45, 16, 40
2, 3, 88, 50, 16, 40
2, 3, 90, 62, 16, 40
2, 3, 87, 52, 16, 40
2, 3, 78, 35, 16, 40
2, 3, 80, 37, 16, 40
2, 3, 76, 32, 16, 40
2, 3, 75, 43, 16, 40
2, 3, 81, 26, 16, 40
2, 3, 92, 39, 16, 40
2, 3, 76, 33, 16, 40
2, 3, 0, 47, 16, 40
2, 3, 70, 40, 16, 40
2, 3, 100, 70, 16, 40
2, 3, 84, 42, 16, 40
2, 3, 88, 67, 16, 40
2, 3, 85, 47, 16, 40
2, 3, 94, 47, 16, 40
2, 3, 90, 61, 16, 40
2, 3, 100, 49, 16, 40
2, 3, 70, 46, 16, 40
2, 3, 90, 54, 16, 40
2, 3, 0, 330, 16, 40
2, 3, 67, 43, 16, 40
2, 3, 92, 50, 16, 40
2, 3, 91, 47, 16, 40
2, 3, 0, 329, 16, 40
