from, to, dqf, range, status, distance
2, 3, 85, 105, 16, 100
2, 3, 69, 112, 16, 100
2, 3, 92, 102, 16, 100
2, 3, 78, 119, 16, 100
2, 3, 79, 103, 16, 100
2, 3, 88, 113, 16, 100
2, 3, 81, 110, 16, 100
2, 3, 82, 99, 16, 100
2, 3, 81, 103, 16, 100
2, 3, 82, 106, 16, 100
2, 3, 79, 106, 16, 100
2, 3, 79, 96, 16, 100
2, 3, 81, 106, 16, 100
2, 3, 80, 93, 16, 100
2, 3, 84, 106, 16, 100
2, 3, 85, 113, 16, 100
2, 3, 86, 112, 16, 100
2, 3, 77, 73, 16, 100
2, 3, 84, 107, 16, 100
2, 3, 85, 111, 16, 100
2, 3, 89, 117, 16, 100
2, 3, 83, 65, 16, 100
2, 3, 86, 114, 16, 100
2, 3, 90, 111, 16, 100
2, 3, 82, 100, 16, 100
2, 3, 87, 97, 16, 100
2, 3, 84, 115, 16, 100
2, 3, 77, 107, 16, 100
2, 3, 72, 79, 16, 100
2, 3, 83, 103, 16, 100
2, 3, 83, 109, 16, 100
2, 3, 79, 91, 16, 100
2, 3, 77, 112, 16, 100
2, 3, 83, 112, 16, 100
2, 3, 78, 90, 16, 100
2, 3, 76, 103, 16, 100
2, 3, 84, 80, 16, 100
2, 3, 80, 101, 16, 100
2, 3, 78, 102, 16, 100
2, 3, 79, 119, 16, 100
2, 3, 76, 99, 16, 100
2, 3, 84, 108, 16, 100
2, 3, 86, 106, 16, 100
2, 3, 79, 89, 16, 100
2, 3, 83, 103, 16, 100
2, 3, 85, 106, 16, 100
2, 3, 86, 112, 16, 100
2, 3, 82, 104, 16, 100
2, 3, 89, 128, 16, 100
2, 3, 93, 112, 16, 100
2, 3, 76, 101, 16, 100
2, 3, 78, 99, 16, 100
2, 3, 83, 112, 16, 100
2, 3, 86, 110, 16, 100
2, 3, 79, 97, 16, 100
2, 3, 86, 108, 16, 100
2, 3, 86, 88, 16, 100
2, 3, 85, 101, 16, 100
2, 3, 88, 116, 16, 100
2, 3, 77, 93, 16, 100
2, 3, 80, 93, 16, 100
2, 3, 84, 104, 16, 100
2, 3, 79, 105, 16, 100
2, 3, 62, 58, 16, 100
2, 3, 86, 92, 16, 100
2, 3, 86, 107, 16, 100
2, 3, 85, 72, 16, 100
2, 3, 78, 88, 16, 100
2, 3, 84, 107, 16, 100
2, 3, 86, 109, 16, 100
2, 3, 73, 101, 16, 100
2, 3, 96, 93, 16, 100
2, 3, 82, 106, 16, 100
2, 3, 88, 113, 16, 100
2, 3, 77, 103, 16, 100
2, 3, 72, 58, 16, 100
2, 3, 81, 101, 16, 100
2, 3, 78, 88, 16, 100
2, 3, 78, 92, 16, 100
2, 3, 89, 118, 16, 100
2, 3, 84, 106, 16, 100
2, 3, 80, 109, 16, 100
2, 3, 80, 98, 16, 100
2, 3, 89, 117, 16, 100
2, 3, 88, 110, 16, 100
2, 3, 87, 113, 16, 100
2, 3, 83, 94, 16, 100
2, 3, 79, 94, 16, 100
2, 3, 82, 106, 16, 100
2, 3, 81, 100, 16, 100
