from, to, dqf, range, status, distance
2, 3, 98, 206, 16, 160
2, 3, 88, 162, 16, 160
2, 3, 91, 171, 16, 160
2, 3, 92, 175, 16, 160
2, 3, 92, 180, 16, 160
2, 3, 95, 180, 16, 160
2, 3, 81, 189, 16, 160
2, 3, 75, 209, 16, 160
2, 3, 80, 244, 16, 160
2, 3, 86, 157, 16, 160
2, 3, 97, 208, 16, 160
2, 3, 85, 162, 16, 160
2, 3, 96, 201, 16, 160
2, 3, 78, 192, 16, 160
2, 3, 88, 180, 16, 160
2, 3, 92, 193, 16, 160
2, 3, 78, 211, 16, 160
2, 3, 87, 162, 16, 160
2, 3, 94, 193, 16, 160
2, 3, 81, 217, 16, 160
2, 3, 95, 185, 16, 160
2, 3, 96, 203, 16, 160
2, 3, 77, 213, 16, 160
2, 3, 95, 198, 16, 160
2, 3, 94, 190, 16, 160
2, 3, 98, 203, 16, 160
2, 3, 89, 188, 16, 160
2, 3, 78, 229, 16, 160
2, 3, 99, 198, 16, 160
2, 3, 93, 203, 16, 160
2, 3, 94, 203, 16, 160
2, 3, 89, 162, 16, 160
2, 3, 89, 183, 16, 160
2, 3, 95, 193, 16, 160
2, 3, 82, 214, 16, 160
2, 3, 90, 185, 16, 160
2, 3, 80, 188, 16, 160
2, 3, 99, 213, 16, 160
2, 3, 93, 193, 16, 160
2, 3, 77, 171, 16, 160
2, 3, 84, 217, 16, 160
2, 3, 93, 190, 16, 160
2, 3, 92, 198, 16, 160
2, 3, 100, 211, 16, 160
2, 3, 76, 203, 16, 160
2, 3, 93, 178, 16, 160
2, 3, 73, 158, 16, 160
2, 3, 96, 188, 16, 160
2, 3, 94, 188, 16, 160
2, 3, 90, 175, 16, 160
2, 3, 96, 206, 16, 160
2, 3, 92, 180, 16, 160
2, 3, 90, 183, 16, 160
2, 3, 90, 190, 16, 160
2, 3, 89, 175, 16, 160
2, 3, 91, 175, 16, 160
2, 3, 93, 206, 16, 160
2, 3, 96, 188, 16, 160
2, 3, 99, 206, 16, 160
2, 3, 91, 198, 16, 160
2, 3, 95, 185, 16, 160
2, 3, 95, 198, 16, 160
2, 3, 92, 206, 16, 160
2, 3, 89, 196, 16, 160
2, 3, 97, 203, 16, 160
2, 3, 91, 188, 16, 160
2, 3, 97, 193, 16, 160
2, 3, 96, 211, 16, 160
2, 3, 77, 191, 16, 160
2, 3, 93, 190, 16, 160
2, 3, 97, 190, 16, 160
2, 3, 93, 175, 16, 160
2, 3, 92, 201, 16, 160
2, 3, 92, 175, 16, 160
2, 3, 78, 212, 16, 160
2, 3, 93, 206, 16, 160
2, 3, 93, 183, 16, 160
2, 3, 99, 221, 16, 160
2, 3, 96, 201, 16, 160
2, 3, 78, 208, 16, 160
2, 3, 91, 185, 16, 160
2, 3, 92, 203, 16, 160
2, 3, 97, 213, 16, 160
2, 3, 93, 203, 16, 160
2, 3, 83, 214, 16, 160
2, 3, 92, 190, 16, 160
2, 3, 90, 170, 16, 160
2, 3, 80, 222, 16, 160
2, 3, 90, 165, 16, 160
2, 3, 100, 198, 16, 160
2, 3, 99, 198, 16, 160
2, 3, 97, 218, 16, 160
2, 3, 91, 170, 16, 160
2, 3, 92, 196, 16, 160
2, 3, 97, 190, 16, 160
2, 3, 78, 226, 16, 160
2, 3, 99, 216, 16, 160
2, 3, 97, 198, 16, 160
2, 3, 92, 185, 16, 160
2, 3, 97, 208, 16, 160
2, 3, 78, 207, 16, 160
2, 3, 79, 219, 16, 160
2, 3, 93, 201, 16, 160
2, 3, 97, 193, 16, 160
2, 3, 96, 193, 16, 160
2, 3, 77, 208, 16, 160
2, 3, 78, 199, 16, 160
2, 3, 95, 183, 16, 160
2, 3, 80, 217, 16, 160
2, 3, 91, 178, 16, 160
2, 3, 97, 190, 16, 160
2, 3, 95, 198, 16, 160
2, 3, 98, 206, 16, 160
2, 3, 97, 229, 16, 160
2, 3, 75, 204, 16, 160
2, 3, 77, 207, 16, 160
2, 3, 96, 206, 16, 160
2, 3, 79, 207, 16, 160
2, 3, 92, 190, 16, 160
2, 3, 93, 180, 16, 160
2, 3, 77, 213, 16, 160
2, 3, 95, 196, 16, 160
2, 3, 91, 183, 16, 160
2, 3, 90, 203, 16, 160
2, 3, 93, 203, 16, 160
2, 3, 91, 168, 16, 160
2, 3, 78, 204, 16, 160
2, 3, 91, 190, 16, 160
2, 3, 94, 185, 16, 160
2, 3, 75, 184, 16, 160
2, 3, 91, 178, 16, 160
2, 3, 96, 211, 16, 160
2, 3, 98, 216, 16, 160
2, 3, 96, 183, 16, 160
2, 3, 100, 218, 16, 160
2, 3, 96, 190, 16, 160
2, 3, 100, 206, 16, 160
2, 3, 97, 188, 16, 160
2, 3, 96, 226, 16, 160
2, 3, 97, 211, 16, 160
2, 3, 98, 201, 16, 160
2, 3, 95, 170, 16, 160
2, 3, 92, 185, 16, 160
2, 3, 98, 201, 16, 160
2, 3, 86, 183, 16, 160
2, 3, 98, 206, 16, 160
2, 3, 99, 208, 16, 160
2, 3, 81, 227, 16, 160
2, 3, 98, 211, 16, 160
2, 3, 100, 211, 16, 160
2, 3, 77, 209, 16, 160
2, 3, 98, 213, 16, 160
2, 3, 95, 190, 16, 160
2, 3, 98, 201, 16, 160
2, 3, 70, 208, 16, 160
2, 3, 95, 196, 16, 160
2, 3, 94, 198, 16, 160
2, 3, 72, 217, 16, 160
2, 3, 91, 178, 16, 160
2, 3, 76, 208, 16, 160
2, 3, 97, 201, 16, 160
2, 3, 96, 201, 16, 160
2, 3, 79, 199, 16, 160
2, 3, 75, 202, 16, 160
2, 3, 82, 214, 16, 160
2, 3, 98, 216, 16, 160
2, 3, 98, 211, 16, 160
2, 3, 78, 211, 16, 160
2, 3, 96, 201, 16, 160
2, 3, 95, 196, 16, 160
2, 3, 93, 198, 16, 160
2, 3, 96, 206, 16, 160
2, 3, 77, 226, 16, 160
2, 3, 95, 203, 16, 160
2, 3, 95, 208, 16, 160
2, 3, 96, 208, 16, 160
2, 3, 90, 203, 16, 160
2, 3, 98, 198, 16, 160
2, 3, 89, 160, 16, 160
2, 3, 80, 202, 16, 160
2, 3, 93, 185, 16, 160
2, 3, 73, 199, 16, 160
2, 3, 74, 194, 16, 160
2, 3, 79, 225, 16, 160
2, 3, 92, 201, 16, 160
2, 3, 90, 188, 16, 160
2, 3, 99, 201, 16, 160
2, 3, 98, 206, 16, 160
2, 3, 96, 183, 16, 160
2, 3, 77, 221, 16, 160
2, 3, 98, 188, 16, 160
2, 3, 98, 213, 16, 160
