from, to, dqf, range, status, distance
2, 3, 100, 48, 16, 150
2, 3, 98, 224, 16, 150
2, 3, 89, 211, 16, 150
2, 3, 92, 216, 16, 150
2, 3, 88, 198, 16, 150
2, 3, 94, 244, 16, 150
2, 3, 91, 239, 16, 150
2, 3, 83, 168, 16, 150
2, 3, 100, 234, 16, 150
2, 3, 86, 175, 16, 150
2, 3, 98, 239, 16, 150
2, 3, 86, 175, 16, 150
2, 3, 100, 249, 16, 150
2, 3, 97, 229, 16, 150
2, 3, 97, 221, 16, 150
2, 3, 88, 206, 16, 150
2, 3, 96, 249, 16, 150
2, 3, 90, 226, 16, 150
2, 3, 92, 247, 16, 150
2, 3, 94, 234, 16, 150
2, 3, 96, 229, 16, 150
2, 3, 90, 206, 16, 150
2, 3, 99, 254, 16, 150
2, 3, 95, 231, 16, 150
2, 3, 100, 231, 16, 150
2, 3, 85, 168, 16, 150
2, 3, 97, 229, 16, 150
2, 3, 95, 226, 16, 150
2, 3, 99, 247, 16, 150
2, 3, 95, 254, 16, 150
2, 3, 88, 180, 16, 150
2, 3, 100, 234, 16, 150
2, 3, 98, 244, 16, 150
2, 3, 93, 234, 16, 150
2, 3, 100, 252, 16, 150
2, 3, 99, 229, 16, 150
2, 3, 98, 231, 16, 150
2, 3, 91, 226, 16, 150
2, 3, 95, 231, 16, 150
2, 3, 96, 213, 16, 150
2, 3, 84, 170, 16, 150
2, 3, 95, 234, 16, 150
2, 3, 94, 224, 16, 150
2, 3, 100, 236, 16, 150
2, 3, 88, 188, 16, 150
2, 3, 90, 196, 16, 150
2, 3, 100, 269, 16, 150
2, 3, 86, 173, 16, 150
2, 3, 95, 247, 16, 150
2, 3, 100, 252, 16, 150
2, 3, 95, 234, 16, 150
2, 3, 85, 157, 16, 150
2, 3, 100, 247, 16, 150
2, 3, 91, 229, 16, 150
2, 3, 100, 254, 16, 150
2, 3, 98, 244, 16, 150
2, 3, 98, 262, 16, 150
2, 3, 98, 249, 16, 150
2, 3, 92, 239, 16, 150
2, 3, 97, 244, 16, 150
2, 3, 97, 234, 16, 150
2, 3, 84, 178, 16, 150
2, 3, 99, 249, 16, 150
2, 3, 99, 257, 16, 150
2, 3, 89, 180, 16, 150
2, 3, 89, 193, 16, 150
2, 3, 87, 180, 16, 150
2, 3, 86, 183, 16, 150
2, 3, 98, 244, 16, 150
2, 3, 86, 165, 16, 150
2, 3, 99, 239, 16, 150
2, 3, 98, 239, 16, 150
2, 3, 96, 252, 16, 150
2, 3, 92, 254, 16, 150
2, 3, 100, 231, 16, 150
2, 3, 99, 241, 16, 150
2, 3, 92, 226, 16, 150
2, 3, 93, 221, 16, 150
2, 3, 99, 267, 16, 150
2, 3, 96, 229, 16, 150
2, 3, 97, 241, 16, 150
2, 3, 87, 173, 16, 150
2, 3, 92, 236, 16, 150
2, 3, 84, 165, 16, 150
2, 3, 98, 275, 16, 150
2, 3, 100, 239, 16, 150
2, 3, 99, 244, 16, 150
2, 3, 99, 247, 16, 150
2, 3, 85, 173, 16, 150
2, 3, 85, 165, 16, 150
2, 3, 94, 226, 16, 150
2, 3, 95, 259, 16, 150
2, 3, 86, 168, 16, 150
2, 3, 95, 241, 16, 150
2, 3, 93, 244, 16, 150
2, 3, 88, 175, 16, 150
2, 3, 100, 257, 16, 150
2, 3, 84, 183, 16, 150
2, 3, 98, 231, 16, 150
2, 3, 86, 183, 16, 150
2, 3, 96, 216, 16, 150
2, 3, 83, 175, 16, 150
2, 3, 98, 259, 16, 150
2, 3, 98, 244, 16, 150
2, 3, 100, 264, 16, 150
2, 3, 97, 231, 16, 150
2, 3, 84, 168, 16, 150
2, 3, 86, 183, 16, 150
2, 3, 93, 247, 16, 150
2, 3, 99, 234, 16, 150
2, 3, 98, 229, 16, 150
2, 3, 98, 216, 16, 150
2, 3, 99, 239, 16, 150
2, 3, 99, 229, 16, 150
2, 3, 97, 231, 16, 150
2, 3, 96, 241, 16, 150
2, 3, 90, 175, 16, 150
2, 3, 93, 224, 16, 150
2, 3, 88, 183, 16, 150
2, 3, 86, 191, 16, 150
2, 3, 96, 234, 16, 150
2, 3, 97, 241, 16, 150
2, 3, 94, 229, 16, 150
2, 3, 100, 244, 16, 150
2, 3, 92, 236, 16, 150
2, 3, 94, 218, 16, 150
2, 3, 88, 203, 16, 150
2, 3, 97, 231, 16, 150
2, 3, 89, 226, 16, 150
2, 3, 89, 196, 16, 150
2, 3, 91, 241, 16, 150
2, 3, 95, 244, 16, 150
2, 3, 97, 236, 16, 150
2, 3, 94, 226, 16, 150
2, 3, 98, 247, 16, 150
2, 3, 83, 201, 16, 150
2, 3, 100, 267, 16, 150
2, 3, 96, 221, 16, 150
2, 3, 95, 226, 16, 150
2, 3, 93, 257, 16, 150
2, 3, 84, 168, 16, 150
2, 3, 100, 231, 16, 150
2, 3, 96, 249, 16, 150
2, 3, 100, 254, 16, 150
2, 3, 97, 244, 16, 150
2, 3, 92, 224, 16, 150
2, 3, 89, 183, 16, 150
2, 3, 100, 254, 16, 150
2, 3, 96, 234, 16, 150
2, 3, 100, 234, 16, 150
2, 3, 83, 162, 16, 150
2, 3, 90, 257, 16, 150
2, 3, 89, 188, 16, 150
2, 3, 93, 208, 16, 150
2, 3, 95, 244, 16, 150
2, 3, 95, 241, 16, 150
2, 3, 91, 234, 16, 150
2, 3, 88, 193, 16, 150
2, 3, 97, 224, 16, 150
2, 3, 97, 247, 16, 150
2, 3, 89, 221, 16, 150
2, 3, 93, 231, 16, 150
2, 3, 98, 262, 16, 150
2, 3, 94, 218, 16, 150
2, 3, 100, 239, 16, 150
2, 3, 86, 165, 16, 150
2, 3, 98, 239, 16, 150
2, 3, 96, 257, 16, 150
2, 3, 94, 213, 16, 150
2, 3, 84, 183, 16, 150
2, 3, 85, 165, 16, 150
2, 3, 100, 226, 16, 150
2, 3, 86, 183, 16, 150
2, 3, 98, 234, 16, 150
2, 3, 85, 198, 16, 150
2, 3, 91, 241, 16, 150
2, 3, 100, 239, 16, 150
2, 3, 100, 264, 16, 150
2, 3, 98, 241, 16, 150
2, 3, 95, 231, 16, 150
2, 3, 98, 224, 16, 150
2, 3, 99, 249, 16, 150
2, 3, 85, 173, 16, 150
2, 3, 93, 241, 16, 150
2, 3, 97, 229, 16, 150
2, 3, 97, 241, 16, 150
2, 3, 95, 226, 16, 150
2, 3, 100, 257, 16, 150
2, 3, 100, 229, 16, 150
2, 3, 82, 157, 16, 150
2, 3, 98, 236, 16, 150
2, 3, 95, 231, 16, 150
2, 3, 82, 173, 16, 150
2, 3, 87, 170, 16, 150
2, 3, 100, 262, 16, 150
2, 3, 98, 234, 16, 150
2, 3, 95, 208, 16, 150
2, 3, 94, 211, 16, 150
2, 3, 91, 218, 16, 150
2, 3, 85, 175, 16, 150
