from, to, dqf, range, status, distance
2, 1, 100, 160, 16, 180
2, 1, 81, 171, 16, 180
2, 1, 73, 197, 16, 180
2, 1, 93, 236, 16, 180
2, 1, 0, 65535, 233, 180
2, 1, 0, 65535, 24, 180
2, 1, 94, 195, 16, 180
2, 1, 78, 110, 16, 180
2, 1, 70, 115, 16, 180
2, 1, 72, 198, 16, 180
2, 1, 90, 154, 16, 180
2, 1, 100, 231, 16, 180
2, 1, 72, 186, 16, 180
2, 1, 94, 164, 16, 180
2, 1, 91, 162, 16, 180
2, 1, 69, 221, 16, 180
2, 1, 79, 146, 16, 180
2, 1, 100, 193, 16, 180
2, 1, 93, 149, 16, 180
2, 1, 82, 222, 16, 180
2, 1, 74, 121, 16, 180
2, 1, 86, 152, 16, 180
2, 1, 82, 160, 16, 180
2, 1, 60, 184, 16, 180
2, 1, 100, 167, 16, 180
2, 1, 100, 181, 16, 180
2, 1, 83, 151, 16, 180
2, 1, 92, 164, 16, 180
2, 1, 60, 161, 16, 180
2, 1, 88, 164, 16, 180
2, 1, 55, 181, 16, 180
2, 1, 79, 243, 16, 180
2, 1, 95, 181, 16, 180
2, 1, 99, 209, 16, 180
2, 1, 81, 149, 16, 180
2, 1, 94, 165, 16, 180
2, 1, 90, 161, 16, 180
2, 1, 87, 162, 16, 180
2, 1, 85, 165, 16, 180
2, 1, 63, 186, 16, 180
2, 1, 94, 168, 16, 180
2, 1, 62, 211, 16, 180
2, 1, 67, 225, 16, 180
2, 1, 78, 154, 16, 180
2, 1, 74, 149, 16, 180
2, 1, 90, 180, 16, 180
2, 1, 86, 170, 16, 180
2, 1, 85, 168, 16, 180
2, 1, 85, 162, 16, 180
2, 1, 85, 124, 16, 180
2, 1, 100, 138, 16, 180
2, 1, 94, 152, 16, 180
2, 1, 74, 189, 16, 180
2, 1, 87, 165, 16, 180
2, 1, 100, 246, 16, 180
2, 1, 83, 186, 16, 180
2, 1, 85, 177, 16, 180
2, 1, 77, 263, 16, 180
2, 1, 84, 184, 16, 180
2, 1, 86, 148, 16, 180
2, 1, 75, 107, 16, 180
2, 1, 84, 147, 16, 180
2, 1, 75, 110, 16, 180
2, 1, 74, 141, 16, 180
2, 1, 80, 196, 16, 180
2, 1, 79, 148, 16, 180
2, 1, 66, 177, 16, 180
2, 1, 94, 174, 16, 180
2, 1, 87, 148, 16, 180
2, 1, 82, 155, 16, 180
2, 1, 99, 227, 16, 180
2, 1, 85, 143, 16, 180
