from, to, dqf, range, status, distance
2, 3, 81, 118, 16, 140
2, 3, 0, 131, 16, 140
2, 3, 100, 215, 16, 140
2, 3, 100, 411, 16, 140
2, 3, 0, 950, 16, 140
2, 3, 100, 151, 16, 140
2, 3, 72, 153, 16, 140
2, 3, 72, 165, 16, 140
2, 3, 95, 206, 16, 140
2, 3, 84, 146, 16, 140
2, 3, 100, 179, 16, 140
2, 3, 100, 396, 16, 140
2, 3, 0, 1389, 16, 140
2, 3, 97, 192, 16, 140
2, 3, 73, 189, 16, 140
2, 3, 100, 171, 16, 140
2, 3, 70, 110, 16, 140
2, 3, 81, 171, 16, 140
2, 3, 84, 184, 16, 140
2, 3, 91, 109, 16, 140
2, 3, 68, 86, 16, 140
2, 3, 100, 100, 16, 140
2, 3, 67, 80, 16, 140
2, 3, 0, 1561, 16, 140
2, 3, 63, 69, 16, 140
2, 3, 100, 148, 16, 140
2, 3, 100, 198, 16, 140
2, 3, 67, 75, 16, 140
2, 3, 80, 183, 16, 140
2, 3, 100, 206, 16, 140
2, 3, 100, 239, 16, 140
2, 3, 59, 174, 16, 140
2, 3, 100, 209, 16, 140
2, 3, 100, 192, 16, 140
2, 3, 77, 127, 16, 140
2, 3, 100, 189, 16, 140
2, 3, 64, 139, 16, 140
2, 3, 77, 162, 16, 140
2, 3, 70, 139, 16, 140
2, 3, 100, 440, 16, 140
2, 3, 79, 162, 16, 140
2, 3, 100, 201, 16, 140
2, 3, 77, 181, 16, 140
2, 3, 88, 195, 16, 140
2, 3, 100, 224, 16, 140
2, 3, 0, 856, 16, 140
2, 3, 64, 92, 16, 140
2, 3, 71, 154, 16, 140
2, 3, 67, 104, 16, 140
2, 3, 92, 92, 16, 140
2, 3, 94, 198, 16, 140
2, 3, 100, 206, 16, 140
2, 3, 71, 98, 16, 140
2, 3, 72, 113, 16, 140
2, 3, 75, 209, 16, 140
2, 3, 74, 98, 16, 140
2, 3, 100, 338, 16, 140
2, 3, 76, 110, 16, 140
2, 3, 88, 187, 16, 140
2, 3, 81, 177, 16, 140
2, 3, 100, 174, 16, 140
2, 3, 100, 86, 16, 140
2, 3, 100, 168, 16, 140
2, 3, 100, 346, 16, 140
2, 3, 62, 171, 16, 140
2, 3, 100, 192, 16, 140
2, 3, 100, 77, 16, 140
2, 3, 83, 189, 16, 140
2, 3, 82, 77, 16, 140
2, 3, 90, 139, 16, 140
2, 3, 98, 184, 16, 140
2, 3, 100, 186, 16, 140
2, 3, 81, 137, 16, 140
2, 3, 74, 189, 16, 140
2, 3, 100, 347, 16, 140
2, 3, 100, 124, 16, 140
2, 3, 84, 83, 16, 140
2, 3, 66, 186, 16, 140
2, 3, 100, 212, 16, 140
2, 3, 86, 148, 16, 140
2, 3, 100, 157, 16, 140
