from, to, dqf, range, status, distance
2, 3, 78, 557, 16, 250
2, 3, 100, 964, 16, 250
2, 3, 100, 909, 16, 250
2, 3, 68, 420, 16, 250
2, 3, 100, 907, 16, 250
2, 3, 90, 921, 16, 250
2, 3, 66, 461, 16, 250
2, 3, 91, 350, 16, 250
2, 3, 99, 494, 16, 250
2, 3, 74, 529, 16, 250
2, 3, 57, 362, 16, 250
2, 3, 62, 470, 16, 250
2, 3, 55, 976, 16, 250
2, 3, 100, 426, 16, 250
2, 3, 61, 373, 16, 250
2, 3, 80, 664, 16, 250
2, 3, 64, 433, 16, 250
2, 3, 64, 406, 16, 250
2, 3, 64, 420, 16, 250
2, 3, 78, 663, 16, 250
2, 3, 66, 417, 16, 250
2, 3, 87, 467, 16, 250
2, 3, 81, 713, 16, 250
2, 3, 59, 452, 16, 250
2, 3, 68, 406, 16, 250
2, 3, 78, 400, 16, 250
2, 3, 60, 385, 16, 250
2, 3, 0, 0, 16, 250
2, 3, 64, 424, 16, 250
2, 3, 100, 895, 16, 250
2, 3, 89, 898, 16, 250
2, 3, 80, 510, 16, 250
2, 3, 100, 877, 16, 250
2, 3, 78, 620, 16, 250
2, 3, 78, 546, 16, 250
2, 3, 64, 426, 16, 250
2, 3, 63, 432, 16, 250
2, 3, 80, 710, 16, 250
2, 3, 59, 356, 16, 250
2, 3, 66, 690, 16, 250
2, 3, 64, 511, 16, 250
2, 3, 0, 896, 16, 250
2, 3, 100, 907, 16, 250
2, 3, 100, 959, 16, 250
2, 3, 78, 578, 16, 250
2, 3, 59, 383, 16, 250
2, 3, 61, 397, 16, 250
2, 3, 98, 1016, 16, 250
2, 3, 58, 362, 16, 250
2, 3, 81, 674, 16, 250
2, 3, 100, 476, 16, 250
2, 3, 100, 581, 16, 250
2, 3, 69, 461, 16, 250
2, 3, 64, 424, 16, 250
2, 3, 61, 391, 16, 250
2, 3, 0, 940, 16, 250
2, 3, 63, 412, 16, 250
2, 3, 100, 1232, 16, 250
2, 3, 89, 895, 16, 250
2, 3, 89, 895, 16, 250
2, 3, 0, 65535, 24, 250
2, 3, 90, 903, 16, 250
2, 3, 77, 555, 16, 250
2, 3, 100, 877, 16, 250
2, 3, 100, 945, 16, 250
2, 3, 62, 411, 16, 250
2, 3, 66, 452, 16, 250
2, 3, 0, 0, 16, 250
2, 3, 100, 918, 16, 250
2, 3, 63, 424, 16, 250
2, 3, 80, 596, 16, 250
2, 3, 65, 414, 16, 250
2, 3, 63, 423, 16, 250
2, 3, 0, 937, 16, 250
2, 3, 100, 892, 16, 250
2, 3, 89, 359, 16, 250
2, 3, 89, 871, 16, 250
2, 3, 92, 921, 16, 250
2, 3, 100, 885, 16, 250
2, 3, 63, 426, 16, 250
2, 3, 62, 444, 16, 250
2, 3, 65, 385, 16, 250
2, 3, 68, 467, 16, 250
2, 3, 72, 488, 16, 250
2, 3, 58, 388, 16, 250
2, 3, 66, 470, 16, 250
2, 3, 63, 382, 16, 250
2, 3, 99, 435, 16, 250
2, 3, 55, 356, 16, 250
2, 3, 87, 540, 16, 250
2, 3, 74, 505, 16, 250
2, 3, 97, 968, 16, 250
2, 3, 100, 912, 16, 250
2, 3, 69, 447, 16, 250
2, 3, 91, 909, 16, 250
2, 3, 91, 963, 16, 250
2, 3, 65, 444, 16, 250
2, 3, 77, 540, 16, 250
2, 3, 63, 373, 16, 250
2, 3, 73, 538, 16, 250
2, 3, 68, 678, 16, 250
2, 3, 88, 897, 16, 250
2, 3, 100, 1205, 16, 250
2, 3, 76, 573, 16, 250
2, 3, 91, 918, 16, 250
2, 3, 70, 526, 16, 250
2, 3, 55, 929, 16, 250
2, 3, 90, 924, 16, 250
2, 3, 70, 516, 16, 250
2, 3, 91, 930, 16, 250
2, 3, 74, 693, 16, 250
2, 3, 80, 608, 16, 250
2, 3, 95, 974, 16, 250
2, 3, 96, 941, 16, 250
2, 3, 82, 637, 16, 250
2, 3, 66, 370, 16, 250
2, 3, 62, 388, 16, 250
2, 3, 58, 347, 16, 250
2, 3, 0, 1871, 16, 250
2, 3, 77, 696, 16, 250
2, 3, 81, 607, 16, 250
2, 3, 80, 698, 16, 250
2, 3, 100, 2676, 16, 250
2, 3, 82, 443, 16, 250
2, 3, 84, 892, 16, 250
2, 3, 0, 1592, 16, 250
2, 3, 64, 452, 16, 250
2, 3, 71, 522, 16, 250
2, 3, 97, 502, 16, 250
2, 3, 75, 435, 16, 250
2, 3, 68, 444, 16, 250
2, 3, 68, 447, 16, 250
2, 3, 96, 423, 16, 250
2, 3, 59, 385, 16, 250
2, 3, 83, 648, 16, 250
2, 3, 75, 508, 16, 250
2, 3, 68, 509, 16, 250
2, 3, 71, 473, 16, 250
2, 3, 0, 1602, 16, 250
2, 3, 0, 283, 16, 250
2, 3, 100, 950, 16, 250
2, 3, 65, 426, 16, 250
2, 3, 76, 675, 16, 250
2, 3, 67, 458, 16, 250
2, 3, 78, 497, 16, 250
2, 3, 79, 690, 16, 250
2, 3, 66, 467, 16, 250
2, 3, 60, 359, 16, 250
2, 3, 69, 452, 16, 250
2, 3, 71, 470, 16, 250
2, 3, 90, 368, 16, 250
2, 3, 57, 388, 16, 250
2, 3, 0, 1759, 16, 250
2, 3, 100, 924, 16, 250
2, 3, 83, 918, 16, 250
2, 3, 57, 368, 16, 250
2, 3, 71, 388, 16, 250
2, 3, 0, 65535, 233, 250
2, 3, 0, 65535, 24, 250
2, 3, 77, 561, 16, 250
2, 3, 58, 306, 16, 250
2, 3, 82, 625, 16, 250
2, 3, 80, 684, 16, 250
2, 3, 71, 570, 16, 250
2, 3, 64, 358, 16, 250
2, 3, 70, 507, 16, 250
2, 3, 71, 499, 16, 250
2, 3, 76, 470, 16, 250
2, 3, 98, 488, 16, 250
2, 3, 91, 882, 16, 250
2, 3, 68, 487, 16, 250
2, 3, 92, 904, 16, 250
2, 3, 66, 452, 16, 250
2, 3, 72, 450, 16, 250
2, 3, 66, 458, 16, 250
2, 3, 88, 520, 16, 250
2, 3, 56, 380, 16, 250
2, 3, 57, 918, 16, 250
2, 3, 100, 365, 16, 250
2, 3, 79, 652, 16, 250
2, 3, 92, 918, 16, 250
2, 3, 94, 953, 16, 250
2, 3, 76, 543, 16, 250
2, 3, 63, 382, 16, 250
2, 3, 73, 488, 16, 250
2, 3, 90, 871, 16, 250
2, 3, 90, 857, 16, 250
2, 3, 100, 901, 16, 250
2, 3, 91, 928, 16, 250
2, 3, 75, 543, 16, 250
2, 3, 67, 488, 16, 250
