from, to, dqf, range, status, distance
2, 1, 91, 59, 16, 60
2, 1, 0, 255, 16, 60
2, 1, 86, 92, 16, 60
2, 1, 71, 47, 16, 60
2, 1, 100, 97, 16, 60
2, 1, 93, 77, 16, 60
2, 1, 77, 48, 16, 60
2, 1, 87, 74, 16, 60
2, 1, 87, 92, 16, 60
2, 1, 0, 227, 16, 60
2, 1, 75, 50, 16, 60
2, 1, 74, 50, 16, 60
2, 1, 68, 54, 16, 60
2, 1, 90, 87, 16, 60
2, 1, 72, 58, 16, 60
2, 1, 95, 97, 16, 60
2, 1, 90, 86, 16, 60
2, 1, 100, 102, 16, 60
2, 1, 91, 86, 16, 60
2, 1, 67, 58, 16, 60
2, 1, 0, 55, 16, 60
2, 1, 100, 76, 16, 60
2, 1, 63, 51, 16, 60
2, 1, 84, 57, 16, 60
2, 1, 76, 60, 16, 60
2, 1, 74, 53, 16, 60
2, 1, 92, 86, 16, 60
2, 1, 97, 88, 16, 60
2, 1, 92, 91, 16, 60
2, 1, 63, 41, 16, 60
2, 1, 61, 48, 16, 60
2, 1, 100, 97, 16, 60
2, 1, 91, 88, 16, 60
2, 1, 89, 80, 16, 60
2, 1, 89, 85, 16, 60
2, 1, 84, 80, 16, 60
2, 1, 63, 39, 16, 60
2, 1, 82, 77, 16, 60
2, 1, 75, 62, 16, 60
2, 1, 67, 50, 16, 60
2, 1, 79, 91, 16, 60
2, 1, 100, 102, 16, 60
2, 1, 100, 107, 16, 60
2, 1, 74, 48, 16, 60
2, 1, 100, 117, 16, 60
2, 1, 86, 108, 16, 60
2, 1, 87, 82, 16, 60
2, 1, 81, 86, 16, 60
2, 1, 73, 50, 16, 60
2, 1, 69, 51, 16, 60
2, 1, 0, 56, 16, 60
2, 1, 79, 63, 16, 60
2, 1, 84, 92, 16, 60
2, 1, 75, 58, 16, 60
2, 1, 84, 59, 16, 60
2, 1, 77, 56, 16, 60
2, 1, 93, 86, 16, 60
2, 1, 75, 61, 16, 60
2, 1, 82, 66, 16, 60
2, 1, 87, 95, 16, 60
2, 1, 99, 89, 16, 60
2, 1, 91, 91, 16, 60
2, 1, 89, 91, 16, 60
2, 1, 77, 57, 16, 60
2, 1, 90, 81, 16, 60
2, 1, 66, 43, 16, 60
2, 1, 86, 80, 16, 60
2, 1, 76, 50, 16, 60
2, 1, 75, 48, 16, 60
2, 1, 87, 83, 16, 60
2, 1, 79, 54, 16, 60
2, 1, 100, 111, 16, 60
2, 1, 92, 86, 16, 60
2, 1, 89, 77, 16, 60
2, 1, 85, 80, 16, 60
2, 1, 82, 84, 16, 60
2, 1, 85, 66, 16, 60
2, 1, 95, 86, 16, 60
2, 1, 91, 83, 16, 60
2, 1, 84, 79, 16, 60
2, 1, 88, 80, 16, 60
2, 1, 94, 80, 16, 60
2, 1, 82, 74, 16, 60
2, 1, 91, 83, 16, 60
2, 1, 78, 76, 16, 60
2, 1, 86, 76, 16, 60
2, 1, 100, 98, 16, 60
2, 1, 96, 89, 16, 60
2, 1, 88, 83, 16, 60
2, 1, 84, 77, 16, 60
2, 1, 91, 85, 16, 60
2, 1, 85, 86, 16, 60
2, 1, 80, 77, 16, 60
2, 1, 84, 78, 16, 60
2, 1, 88, 80, 16, 60
2, 1, 86, 79, 16, 60
2, 1, 90, 80, 16, 60
2, 1, 94, 83, 16, 60
2, 1, 86, 80, 16, 60
2, 1, 84, 73, 16, 60
2, 1, 85, 71, 16, 60
2, 1, 90, 77, 16, 60
2, 1, 88, 79, 16, 60
2, 1, 94, 86, 16, 60
2, 1, 85, 75, 16, 60
2, 1, 85, 77, 16, 60
2, 1, 88, 87, 16, 60
2, 1, 85, 89, 16, 60
2, 1, 87, 89, 16, 60
2, 1, 79, 70, 16, 60
2, 1, 79, 76, 16, 60
2, 1, 77, 58, 16, 60
2, 1, 80, 80, 16, 60
2, 1, 87, 78, 16, 60
2, 1, 100, 89, 16, 60
2, 1, 94, 84, 16, 60
2, 1, 70, 58, 16, 60
2, 1, 92, 87, 16, 60
2, 1, 91, 82, 16, 60
2, 1, 93, 81, 16, 60
2, 1, 79, 72, 16, 60
2, 1, 83, 79, 16, 60
2, 1, 94, 83, 16, 60
2, 1, 81, 72, 16, 60
2, 1, 89, 83, 16, 60
2, 1, 100, 92, 16, 60
2, 1, 84, 75, 16, 60
2, 1, 96, 78, 16, 60
2, 1, 82, 78, 16, 60
2, 1, 81, 68, 16, 60
2, 1, 67, 55, 16, 60
2, 1, 95, 89, 16, 60
2, 1, 88, 79, 16, 60
2, 1, 94, 81, 16, 60
2, 1, 87, 76, 16, 60
2, 1, 88, 76, 16, 60
2, 1, 86, 74, 16, 60
2, 1, 95, 83, 16, 60
2, 1, 80, 65, 16, 60
2, 1, 87, 80, 16, 60
2, 1, 94, 89, 16, 60
2, 1, 94, 86, 16, 60
2, 1, 76, 71, 16, 60
2, 1, 83, 73, 16, 60
2, 1, 87, 78, 16, 60
2, 1, 89, 78, 16, 60
2, 1, 76, 70, 16, 60
2, 1, 82, 73, 16, 60
2, 1, 86, 81, 16, 60
2, 1, 91, 86, 16, 60
2, 1, 77, 66, 16, 60
2, 1, 78, 78, 16, 60
2, 1, 80, 73, 16, 60
2, 1, 83, 74, 16, 60
2, 1, 81, 73, 16, 60
2, 1, 87, 73, 16, 60
2, 1, 80, 76, 16, 60
2, 1, 87, 78, 16, 60
2, 1, 89, 84, 16, 60
2, 1, 84, 77, 16, 60
2, 1, 88, 76, 16, 60
2, 1, 78, 75, 16, 60
2, 1, 76, 92, 16, 60
2, 1, 82, 68, 16, 60
2, 1, 88, 79, 16, 60
2, 1, 84, 79, 16, 60
2, 1, 85, 72, 16, 60
2, 1, 78, 80, 16, 60
2, 1, 68, 81, 16, 60
2, 1, 80, 78, 16, 60
2, 1, 59, 84, 16, 60
2, 1, 81, 78, 16, 60
2, 1, 87, 67, 16, 60
2, 1, 72, 73, 16, 60
2, 1, 73, 74, 16, 60
2, 1, 77, 82, 16, 60
2, 1, 77, 75, 16, 60
2, 1, 84, 73, 16, 60
2, 1, 96, 80, 16, 60
2, 1, 67, 83, 16, 60
2, 1, 92, 80, 16, 60
2, 1, 64, 43, 16, 60
2, 1, 72, 85, 16, 60
2, 1, 85, 76, 16, 60
2, 1, 71, 78, 16, 60
2, 1, 66, 79, 16, 60
2, 1, 73, 99, 16, 60
2, 1, 74, 78, 16, 60
