from, to, dqf, range, status, distance
2, 3, 79, 179, 16, 173
2, 3, 76, 159, 16, 173
2, 3, 73, 125, 16, 173
2, 3, 72, 105, 16, 173
2, 3, 77, 169, 16, 173
2, 3, 93, 130, 16, 173
2, 3, 82, 171, 16, 173
2, 3, 91, 141, 16, 173
2, 3, 89, 146, 16, 173
2, 3, 70, 97, 16, 173
2, 3, 72, 115, 16, 173
2, 3, 90, 143, 16, 173
2, 3, 90, 130, 16, 173
2, 3, 68, 148, 16, 173
2, 3, 97, 153, 16, 173
2, 3, 77, 161, 16, 173
2, 3, 80, 176, 16, 173
2, 3, 89, 123, 16, 173
2, 3, 74, 141, 16, 173
2, 3, 96, 190, 16, 173
2, 3, 74, 186, 16, 173
2, 3, 70, 113, 16, 173
2, 3, 72, 151, 16, 173
2, 3, 88, 143, 16, 173
2, 3, 76, 110, 16, 173
2, 3, 66, 123, 16, 173
2, 3, 84, 138, 16, 173
2, 3, 85, 156, 16, 173
2, 3, 94, 170, 16, 173
2, 3, 76, 97, 16, 173
2, 3, 70, 97, 16, 173
2, 3, 82, 179, 16, 173
2, 3, 87, 141, 16, 173
2, 3, 74, 142, 16, 173
2, 3, 90, 138, 16, 173
2, 3, 76, 141, 16, 173
2, 3, 85, 130, 16, 173
2, 3, 78, 129, 16, 173
2, 3, 83, 110, 16, 173
2, 3, 79, 156, 16, 173
2, 3, 74, 120, 16, 173
2, 3, 83, 123, 16, 173
2, 3, 83, 146, 16, 173
2, 3, 66, 110, 16, 173
2, 3, 74, 147, 16, 173
2, 3, 81, 130, 16, 173
2, 3, 76, 151, 16, 173
2, 3, 73, 130, 16, 173
2, 3, 68, 124, 16, 173
2, 3, 81, 130, 16, 173
2, 3, 81, 138, 16, 173
2, 3, 81, 130, 16, 173
2, 3, 94, 146, 16, 173
2, 3, 98, 168, 16, 173
2, 3, 78, 146, 16, 173
2, 3, 92, 146, 16, 173
2, 3, 74, 128, 16, 173
2, 3, 89, 143, 16, 173
2, 3, 82, 120, 16, 173
2, 3, 72, 125, 16, 173
2, 3, 81, 143, 16, 173
2, 3, 75, 128, 16, 173
2, 3, 79, 123, 16, 173
2, 3, 72, 107, 16, 173
2, 3, 87, 163, 16, 173
2, 3, 67, 110, 16, 173
2, 3, 87, 156, 16, 173
2, 3, 81, 133, 16, 173
2, 3, 81, 107, 16, 173
2, 3, 82, 148, 16, 173
2, 3, 75, 128, 16, 173
